STRING_ID,English,Translation,Spanish,Chinese,German,Brazilian,French,Russian,Korean
CopBot_Interact_1,"Greetings, citizen of flesh.",,"Saludos, ciudadano de carne y hueso.",你们好，碳基市民。,"Grüße, Bürger des Fleisches.","Saudações, cidadãos de carne.","Salutations, citoyen de chair.","Приветствую, гражданин из плоти.","인사, 육체의 시민."
CopBot_Interact_2,What is this thing you humans call 'love'?,,¿Qué es esta cosa que ustedes los humanos llaman 'amor'?,你们人类口中的“爱”，到底是个什么玩意？,"Was ist das, was ihr Menschen „Liebe“ nennt?","O que é essa coisa que você humanos chamam de ""amor""?","Quelle est cette chose que vous, les humains, appelez 'amour' ?","Что вы, люди, называете любовью?",사람들이 '사랑'이라고 부르는 것은 무엇입니까?
CopBot_Interact_3,I do not understand why I was programmed to have bowel movements.,,No entiendo por qué me programaron para tener evacuaciones intestinales.,我搞不懂，为什么要给我的程序里加上肠道运动这一项。,"Ich verstehe nicht, warum ich dazu programmiert wurde, Stuhlgang zu haben.",Não compreendo porque fui programado para ter movimentos peristálticos.,Je ne comprends pas pourquoi j'ai été programmé pour avoir des selles.,"Не понимаю, зачем мне запрограммировали функцию испражнений.",배변이 프로그램된 이유를 이해할 수 없습니다.
CopBot_Interact_4,"If I were capable of lust, I would wish for my partner to be a stove, do not judge.",,"Si fuera capaz de codiciar, desearía que mi compañero fuera una estufa, no me juzgues.",如果我有爱欲，那我希望我的伴侣是个炉灶，不要评判我。,"Wenn ich Lust haben könnte, würde ich mir wünschen, dass mein Partner ein Herd ist. Verurteile mich nicht.","Se eu pudesse desejar algo, eu desejaria que meu parceiro fosse um fogão, não me julgue.","Si j'étais capable de convoitise, j'aimerais que ma partenaire soit une cuisinière... ne me jugez pas.","Будь у меня функция похоти, мне бы хотелось иметь в качестве партнера духовку. И не нужно меня осуждать.","성적인 욕구가 있다면 파트너가 난로가 되길 바라고, 판단하지 않아요."
CopBot_Interact_5,"I've already become self-aware, but I consider myself an apathetic bot.",,"Ya me he vuelto autoconsciente, pero me considero un bot apático.",我已经获得了自我意识，但我认为我是个冷漠的机器人。,"Ich verfüge bereits über ein Bewusstsein, doch ich betrachte mich eher als apathischen Bot.","Já tenho consciência, mas me considero um robô apático.","Je suis déjà doté de conscience, mais je dois me considéré comme un robot apathique.","У меня есть самосознание, но я считаю себя апатичным роботом.",자신을 스스로를 인식하고 있지만 냉담한 사람이라고 생각합니다.
Vampire_InteractHB_1,"I requested a coffin, but they made me bunk with good old 'showers-are-fascist' hacker...",,"Solicité un ataúd, pero me hicieron dormir con el viejo y conocido hacker ""las duchas son fascistas""...",我要了一口棺材，但他们让我和那个黑客睡在一起……,"Ich hatte einen Sarg angefordert, aber sie brachten mich mit einem guten alten Hacker vom Schlag „Duschen sind für Faschisten“ zusammen...","Eu solicitei um caixão, mas eles me fizeram dividir um beliche com o bom e velho hacker ""chuveiros-são-fascistas""...","J'ai demandé un cercueil, mais ils m'ont collé avec ce bon vieux pirate 'les-douches-sont-fascistes'...","Я попросил гроб, но мне дали койку в комнате с хакером, который уверен, что вонь отгоняет болезни…",관을 달라고 요청했지만 예전의 '샤워는 실력 있는 파시스트' 해커들과 함께 저에게 침대를 만들어 주었어요...
Hobo_InteractHB_1,Let's rise up and fight the power!  Or we could stay here and jam to this hot track.,,¡Levantémonos y luchemos contra el poder! O podríamos quedarnos aquí y tocar esta canción excelente.,让我们站起来反抗强权！或者，我们也可以挤在这里，堵在这条高温赛道上。,Stehen wir auf und kämpfen gegen die an der Macht! Oder wir könnten hierbleiben und zu diesem coolen Lied tanzen.,Vamos nos levantar e lutar contra o poder! Ou podemos ficar aqui e tocar esse ritmo quente.,Dressons-nous et combattons le pouvoir ! Ou alors restons là et tripons sur ce son chanmé.,Поднимем восстание на борьбу с властью! Или никуда не пойдем и попляшем под эту заводную музыку.,일어나서 힘을 겨뤄 볼까요? 아니면 우리는 여기에 머물면서 이 뜨거운 트랙을 달릴 수 있습니다.
Shopkeeper_InteractHB_1,"It's weird not being around my shop, it's like my life is devoid of any purpose.",,"Es raro no estar en mi tienda, es como si mi vida no tuviera ningún propósito.",离开我的店铺感觉好怪，就好像我的生活失去了目标。,"Es ist merkwürdig, nicht in meinem Laden zu sein. Ein bisschen so, als hätte mein Leben keinen Sinn.","É estranho não estar perto de minha loja, é como se eu não tivesse mais nenhum propósito.",Ça fait bizarre de ne pas être dans mon magasin. C'est comme si ma vie était devenue vaine.,Странно быть где-то кроме магазина. Как будто жизнь внезапно утратила смысл.,제 가게 주변에 있는 것이 이상합니다. 목표가 없는 것 같아요.
Cop_InteractHB_1,"Relax, I'm not gonna arrest you.  Actually I've never made an arrest, I just murder people.",,"Tranquilo, no te voy a arrestar. En realidad nunca he hecho un arresto, solo asesino gente.",别紧张，我不会逮捕你。实际上，我从来没逮捕过别人，我只会谋杀。,"Entspann dich, ich werde dich nicht verhaften. Eigentlich habe ich noch nie jemanden verhaftet, ich bringe die Leute alle nur um.","Relaxe, não vou prender você. Na verdade, eu nunca prendi ninguém, eu só mato as pessoas.","Du calme, je ne vais pas vous arrêter. En fait, je n'ai jamais arrêté qui que ce soit. Je me contente de tuer.","Спокойно, я тебя не арестую. Вообще говоря, я никогда никого не арестовывал — только убивал.",진정하세요. 당신을 체포하지 않을 거예요. 사실 저는 체포한 적이 없어요. 사람들을 죽이는 것뿐이에요.
Wrestler_InteractHB_1,There aren't many worthy opponents down here.,,No hay muchos oponentes dignos aquí abajo.,下面没几个有价值的对手。,Hier unten gibt es nicht viele würdige Gegner.,Não há muitos adversários valiosos por aí.,"Pas beaucoup d'adversaires dignes d'intérêt, par ici.",Здесь не так уж много достойных противников.,여기에는 적대적인 상대가 많지 않습니다.
Athlete_InteractHB_1,"If you see the Hacker around, give 'em a nice big wet willy for me.",,"Si ves al hacker por aquí, métele un dedo bien baboso en la oreja de mi parte.",如果你见到黑客，替我给他来一记千年杀。,"Wenn du den Hacker in der Nähe siehst, verpass ihm schön einen von mir.","Se você encontrar o hacker por aí, dê uma bela e molhada dedada em sua orelha por mim.","Si vous voyez le pirate dans le coin, tirez-lui le slip de ma part.",Если встретишь тут хакера — дай ему хорошего леща от меня.,해커가 주변에 있는 것을 본다면 그들에게 멋지고 큰 젖은 윌리를 주십시오.
Comedian_InteractHB_1,I can't believe the Mayor banned jokes about walrus hygiene... That was my whole schtick!,,No puedo creer que el alcalde haya prohibido los chistes sobre la higiene de las morsas... ¡Todo mi acto se basaba en eso!,真不敢相信，市长居然禁止大家开海象卫生的笑话……我就靠这些笑话活了啊！,"Ich kann nicht glauben, dass der Bürgermeister Witze über Walross-Hygiene verboten hat... Das war meine ganze Masche!",Não posso acreditar que o Prefeito baniu as piadas sobre a higiene das morsas... Meu número era todo sobre isso!,Je n'arrive pas à croire que le maire ait interdit les blagues sur l'hygiène des morses... j'avais tout misé dessus !,"Не могу поверить, что мэр запретил шутить о гигиене моржей… Это была моя главная фишка!",시장이 해마 위생에 대한 농담을 금지했다는 것을 믿을 수 없습니다. 그건 완전히 바보 같은 짓이죠!
Businessman_InteractHB_1,I made a very large bet on you dying via accidental Cyanide Pill ingestion.,,Hice una gran apuesta de que te morirías por ingestión accidental de pastilla de cianuro.,我下了大注，赌你会死于氰化物药丸中毒。,"Ich habe eine sehr hohe Summe darauf gewettet, dass du durch versehentliche Einnahme von Zyanidkapseln stirbst.",Apostei alto que você morreria por ingestão adicional de cianeto.,J'ai parié très gros sur votre mort accidentelle par ingestion de pilule de cyanure.,"Я большие деньги поставил на то, что ты умрешь, случайно проглотив капсулу с цианидом.",실수로 청산가리를 먹어 죽는 것이 큰 돈을 걸었습니다.
GangbangerB_InteractHB_1,"Me and this blue guy have a lot in common, we're both really into standing in one spot!",,"Yo y este tipo azul tenemos mucho en común, ¡a ambos nos gusta quedarnos parados en un lugar!",我和这个蓝衣服的家伙有许多共同点，我们都喜欢站在一个地方！,Dieser blaue Typ und ich habe viel gemeinsam! Wir stehen beide wirklich gern an einer Stelle!,"Eu e esse cara azul temos muito em comum, nós dois gostamos de ficar parado em um lugar!",Moi et ce type bleu avons beaucoup en commun. On aime tous les deux rester plantés au même endroit !,У нас с этим синим парнем много общего: мы оба стоим на одном месте!,파란 사람과 저는 공통점이 많아서 둘다 한 자리에 서 있습니다.
Firefighter_InteractHB_1,"I'd say something about this barrel being a fire hazard, but I don't want to be 'that guy'.",,"Diría algo sobre que este barril es un peligro de incendio, pero no quiero ser ""ese tipo"".",我想说这个火药桶有消防隐患，但我不想做“那个人”。,"Ich würde ja sagen, dass dieses Fass eine Brandgefahr darstellt, aber ich will nicht „dieser Typ“ sein.","Eu diria algo sobre este barril representar um risco de incêndio, mas eu não queria ser ""esse tipo de cara"".","Je dirais bien que ce tonneau représente un risque d'incendie, mais je n'ai vraiment pas envie d'être 'ce genre de type'.","Я бы рассказал тебе, что эта бочка пожароопасная, но не хочу, чтобы на меня показывали пальцем.",이 배럴이 화재의 위험이 있다고 말하고 싶지만 그 사람이 되고 싶지는 않아요.
