STRING_ID,English,Translation,Description,Spanish,Chinese,German,Brazilian,French,Russian,Korean
NoChunkPacksToExtract,Found no chunk packs to extract,,,No se encontró ninguna paquetes chunk a extracto,没有发现区块礼包提取物,Hat keine Klumpen Packs Extrakt,Encontrado nenhuns blocos de bloco no extracto,N'a pas trouvé de paquets de gros morceau à l'extrait,не найдены порций пакетов в экстракт,추출물에는 청크 팩을 찾을 수 없음
Help_UseOnlyChunkPacks,Warning: Levels will not load if chunk packs do not include enough variety to create the level,,,Advertencia: Los niveles no se cargarán si los paquetes del pedazo no incluyen una variedad suficiente para crear el nivel,警告：如果块包不包括足够的品种，以创建水平水平将不会加载,"Achtung: Levels wird nicht geladen, wenn chunk Packs das Niveau nicht genug Vielfalt gehören zu schaffen",Aviso: Os níveis não irá carregar se os pacotes do pedaço não incluem variedade suficiente para criar o nível,Avertissement: Les niveaux ne se charge pas si les paquets de chunk ne comprennent pas assez de variété pour créer le niveau,"Предупреждение: Уровни не будет загружаться, если порций пакеты не включают в себя достаточное разнообразие, чтобы создать уровень",경고 : 청크 팩 수준을 만들 수있는 충분한 다양성을 포함하지 않는 경우 레벨이로드되지 않습니다
UseOnlyChunkPacks,Exclude standard chunks,,,Excluir trozos estándar,排除标准块,Ausschließen Standard chunks,Excluir pedaços padrão,Exclure des morceaux standards,Исключить стандартные куски,표준 덩어리 제외
RefreshChunkPacksYesNo,"Are you sure you want to refresh chunk packs? This is necessary if you modify a chunk pack within the Chunk Pack Editor, and want the newly updated version to appear in the campaign.",,,"¿Seguro que deseas paquetes de renovación del pedazo? Esto es necesario si se modifica un paquete trozo dentro del paquete Chunk Editor, y desea que la nueva versión actualizada que aparezca en la campaña.",你确定要刷新块包？如果您修改区块包编辑器中的块组，并希望新更新的版本出现在竞选这是必要的。,"Sind Sie sicher, dass Sie Klumpen Packs aktualisieren möchten? Dies ist notwendig, wenn Sie ein Stück Pack im Chunk-Pack-Editor ändern, und wollen, dass die neu aktualisierte Version in der Kampagne erscheinen.","Tem certeza de que deseja atualizar pacotes do pedaço? Isso é necessário se você modificar um pacote pedaço dentro do Chunk editor Pack, e quer a versão recém-atualizada para aparecer na campanha.","Etes-vous sûr que vous voulez rafraîchir les paquets de gros morceau? Cela est nécessaire si vous modifiez un paquet de morceau dans le pack Chunk Editor, et que vous voulez la nouvelle version mise à jour apparaisse dans la campagne.","Вы уверены, что Вы хотите, чтобы обновить порции пакетов? Это необходимо, если вы изменяете кусок пакет в Chunk обновление редактора, и хотите вновь обновленная версия появится в кампании.",당신은 당신이 덩어리 팩을 갱신 하시겠습니까? 당신이 청크 팩 편집기 내에서 덩어리 팩을 수정하고 새로 업데이트 된 버전이 캠페인에 표시 할 경우에 필요하다.
RefreshChunkPacks,Refresh Chunk Packs,,,Los paquetes de actualización Chunk,刷新区块包,Aktualisieren Chunk Pack,Packs Pedaço de atualização,Rafraîchir Packs Chunk,Обновить Chunk пакеты,새로 고침 덩어리 팩
ItemCount,Item Count,,,Recuento de elementos,项目计数,Stückzahl,Contagem de itens,Nombre d'éléments,Пункт Count,항목 개수
Help_ItemCount,Number of items that will appear in the stack.,,,Número de objetos que aparecerán en la pila.,将出现在栈中的项目数。,"Anzahl der Elemente, die in dem Stapel angezeigt.",Número de itens que aparecem na pilha.,Nombre d'éléments qui apparaîtront dans la pile.,"Количество предметов, которые будут появляться в стеке.",스택에 나타납니다 항목 수.
StartChunkPackGame,Start Game,,,Empezar juego,开始游戏,Spiel beginnen,Começar o jogo,Démarrer jeu,Начать игру,게임을 시작하다
Help_TalkAgent,Text is displayed on the screen when the player interacts with the NPC and presses the Talk button.,,,El texto se muestra en la pantalla cuando el jugador interactúa con el botón de transmisión del APN y prensas.,文本显示在屏幕上时，与NPC并按下通话键的游玩器互动。,"Der Text wird auf dem Bildschirm angezeigt, wenn der Spieler interagiert mit dem NPC und drückt die Sprechtaste.",O texto é exibido na tela quando os interage jogador com o NPC e pressiona o botão Talk.,Le texte est affiché à l'écran lorsque le joueur interagit avec l'APN et appuie sur le bouton Talk.,"Текст отображается на экране, когда игрок взаимодействует с NPC и нажимает на кнопку Talk.",텍스트가 화면에 표시 될 때 NPC와 프레스 토크 버튼으로 플레이어의 상호 작용.
Help_PatrolID2,"Numeric value.  Patrol Points in the same sequence should have matching Patrol IDs.  NPCs with a starting goal of ""Patrol"" will adopt the patrol ID of the closest Patrol Point",,,"Valor numérico. Patrulla Puntos en la misma secuencia deben tener juego IDs patrulla. CPN con un objetivo inicial de ""Patrulla"" adoptarán el ID patrulla del Punto de patrulla más cercana",数值。按相同的顺序巡更点应该有匹配的巡逻编号。有“巡逻”的目标，开始筹备将采用最接近的巡逻点的巡逻ID,Zahlenwert. Patrol Punkte in der gleichen Reihenfolge sollte Patrol IDs passende haben. NPCs mit einem Start Ziel des „Patrol“ wird die Patrouille-ID des nächsten Patrol Point herstellen,"Valor numérico. Patrulha Pontos na mesma sequência deve ter correspondência patrulha IDs. NPCs com uma meta inicial de ""Patrol"" vai adoptar o ID patrulha da patrulha ponto mais próximo",Valeur numérique. Points de patrouille dans la même séquence doivent avoir des ID correspondant à la patrouille. PNJ avec un objectif de départ de « patrouille » adopteront la patrouille ID de point le plus proche Patrol,"Числовое значение. Патрульные Точки в той же последовательности, должны иметь соответствующие идентификаторы патрульных. НПС с исходной целью «Patrol» примет патрульный идентификатор ближайшего патруля точки","숫자 값. 동일한 순서로 순회 포인트를 순회 ID가 일치해야한다. ""순찰""의 시작을 목표로 NPC의 가장 가까운 순찰 포인트의 순찰 ID를 채택"
CharacterDLC,Character DLC,,,DLC de Personajes,角色DLC,DLC-Charakter,DLC de personagem,DLC du personnage,Character DLC,캐릭터 DLC
CharacterDLCRequired,Character DLC required to load all of this character's abilities,,,Es necesario el DLC de Personajes para cargar todas las habilidades de este personaje,需要具有角色DLC才能加载此角色的所有能力,"DLC-Charakter erforderlich, um alle Eigenschaften dieses Charakters anzeigen zu können.",Requer DLC de personagem para carregar todas as habilidades deste personagem,DLC du personnage requis pour charger toutes les aptitudes de ce personnage,"Чтобы загрузить все способности этого персонажа, требуется Character DLC",이 캐릭터의 모든 능력을 불러오기 위해 필요한 캐릭터 DLC
RequiresCharacterDLC,Requires Character DLC,,,Es necesario el DLC de Personajes,需要角色DLC,Erfordert DLC-Charakter,Requer DLC de personagem,Requiert le DLC du personnage,Требуется Character DLC,캐릭터 DLC 필요
WorkshopSubmitRequiresDLC,Warning: Certain aspects of this character may not appear for players who don't have the Character DLC,,,Advertencia: Ciertos aspectos de este personaje podrían no aparecer para aquellos jugadores que no tienen el DLC del personaje,警告：不具有角色DLC的玩家可能看不到此角色的某些方面,"Warnung: Für Spieler, die keinen DLC-Charakter haben, werden bestimmte Eigenschaften möglicherweise nicht angezeigt.",Aviso: pode ser que alguns aspectos deste personagem não apareçam para jogadores que não tiverem o DLC de personagem,Attention : certains aspects de ce personnage peuvent ne pas apparaître pour les joueurs ne possédant pas le DLC du personnage,Внимание: без установленного Character DLC у этого персонажа могут отсутствовать некоторые особенности,경고: 캐릭터 DLC를 가지고 있지 않은 플레이어에겐 캐릭터의 특정 형태가 나타나지 않을 수 있습니다
ShowNPCIdentifierButton,Alignment Circles,,,Círculos de alineación,对准圈,Ausrichtungskreise,Círculos de alinhamento,Cercles d'alignement,Выравнивание кругов,정렬 원
ShowNPCIdentifierButton_Instr,Places circles beneath NPCs to indicate their alignment to the player,,,Coloca círculos debajo de los NPC para indicar su alineación con el jugador.,在NPC下方放置圆圈，以指示其与玩家的对齐,"Platziert Kreise unter NPCs, um dem Spieler ihre Ausrichtung anzuzeigen",Coloca círculos abaixo dos NPCs para indicar seu alinhamento com o jogador,Place des cercles sous les PNJ pour indiquer leur alignement sur le joueur,"Размещает круги под NPC, чтобы указать их расположение к игроку",NPC 아래에 원을 배치하여 플레이어와의 정렬을 나타냅니다.
RunForOffice2,Yes,,,Sí,是,Ja,Sim,Oui,Да,예
,,,,,,,,,,
UserSwitched,The pairing profile has been changed. Do you want to change the profile?,,,Se ha modificado el perfil de emparejamiento. ¿Quieres cambiar el perfil?,配对档案已更改。是否想要更改档案？,Das Pairing-Profil wurde geändert. Möchtest du das Profil ändern?,O perfil de emparelhamento foi alterado. Deseja alterar o perfil?,Le profil de connexion a été modifié. Voulez-vous changer de profil ?,Сопряженный профиль был изменен. Хочешь сменить профиль?,연결된 프로필이 변경되었습니다. 프로필을 변경하시겠습니까?
InternetError,No internet connection. Xbox Live services are unavailable.,,,Sin conexión a Internet. El servicio de Xbox Live no está disponible.,没有网络连接。Xbox Live服务不可用。,Keine Internetverbindung. Xbox Live-Dienste sind nicht verfügbar.,Sem conexão com a internet. Serviços do Xbox Live indisponíveis.,Pas de connexion internet. Les services Xbox Live sont indisponibles.,Отсутствует подключение к интернету. Службы Xbox Live недоступны.,인터넷에 연결되지 않았습니다. Xbox Live 서비스를 이용할 수 없습니다.
