STRING_ID,English,Translation,Spanish,Chinese,German,Brazilian,French,Russian,Korean
HigherWerewolfSpeed,Faster when in Werewolf form,,Serás más rápido cuando estás convertido en hombre lobo,在狼人形态时速度更快,In Werwolfsgestalt schneller,Mais rápido quando estiver na forma de Lobisomem,Plus rapide en forme de Loup-garou,Больше скорость в облике вервольфа,워울프 상태일 때 더 빠르게
HigherWerewolfDamage,Stronger when in Werewolf form,,Serás más fuerte cuando estás convertido en hombre lobo,在狼人形态时力量更强,In Werwolfsgestalt stärker,Mais forte quando estiver na forma de Lobisomem,Plus fort en forme de Loup-garou,Больше сила в облике вервольфа,워울프 상태일 때 더 빠르게
ResearchGunStatusEffects,Research Gun causes negative status effects,,El arma experimental causa efectos de estado negativos,实验枪可以造成负面状态效果,Forschungsgewehr sorgt für negative Statuseffekte,A Arma Experimental causa efeitos de estado negativo,Le Flingue expérimental provoque des effets particuliers négatifs,Экспериментальное оружие дает отрицательные статусные эффекты,리서치 건이 부정적인 상태 효과를 일으킴
SlavesFightForYou,Slaves will fight on your behalf without being told to do so,,Los esclavos lucharán en por ti sin que se lo indiques,奴隶将自愿为你而战,"Sklaven kämpfen für dich, ohne dass sie dazu aufgefordert werden",Os Escravos lutarão por você sem que você precise mandar,Les esclaves se battent pour vous sans que vous ayez à le leur dire,"Рабы будут сражаться за тебя, даже если им не приказывать",노예들은 그렇게 하지 않고 당신을 대신해서 싸울 것입니다
PickpocketMoreMoney,Receive more money from Pickpocketing,,Recibe más dinero por robar a personas,掏包时将获得更多金钱,Erhalte mehr Geld bei Taschendiebstahl,Receba mais dinheiro ao Bater Carteiras,Recevez plus d'argent de Pickpocket,Больше денег от карманных краж,주머니를 뒤져 더 많은 돈을 받으세요
,,,,,,,,,
MonkeyBarrel,Technically a barrel full of diminutive and very angry gorillas.  It'll take them a few seconds to break free.,,Técnicamente un barril lleno de gorilas diminutos y muy enojados. Les tomará unos segundos liberarse.,从技术上讲，这是一个装满暴怒的小型猩猩的桶， 不过他们需要几秒钟才能挣脱木桶逃出来。,"Technisch ein Fass voller winziger und sehr wütender Gorillas. Sie brauchen ein paar Sekunden, um sich zu befreien.","Tecnicamente, um barril cheio de gorilas diminutos e muito zangados. Levará alguns segundos para se libertar.","Techniquement, un tonneau rempli de gorilles minuscules et très en colère. Il leur faudra quelques secondes pour se libérer.","Технически бочка, полная крошечных и очень злых горилл. Им потребуется несколько секунд, чтобы вырваться на свободу.",엄밀히 말해서 매우 화난 고릴라로 가득 찬 배럴. 휴식을 취하는 데 몇 초가 걸립니다.
AmmoCapacityMod,Increases the number of rounds that can be stored in a gun.,,Aumenta el número de rondas que se pueden almacenar en una pistola.,增加枪械的子弹存储上限。,"Erhöht die Anzahl der Patronen, die in einer Waffe gespeichert werden können.",Aumenta o número de rodadas que podem ser armazenadas em uma arma.,Augmente le nombre de tours pouvant être stockés dans une arme à feu.,"Увеличивает количество патронов, которые можно хранить в оружии.",총에 저장할 수있는 라운드 수를 증가시킵니다.
RateOfFireMod,A gun trigger with racing stripes on it.  Yeah.  Shoot more rounds in a short amount of time.,,Un gatillo con rayas de carreras. Sí. Dispara más rondas en poco tiempo.,这是一个装饰着赛车条纹的扳机，装上它可以提高你的枪械的射速。,Ein Pistolenabzug mit Rennstreifen. Ja. Schieße in kurzer Zeit mehr Patronen.,Um gatilho com listras de corrida. Sim. Atire mais rodadas em um curto espaço de tempo.,Un déclencheur de pistolet avec des bandes de course sur elle. Ouais. Tirez plus de tours dans un court laps de temps.,Ружье с гоночными полосами на нем. Да уж. Стреляйте больше раундов за короткое время.,경주 용 줄무늬가있는 총 방아쇠. 네. 짧은 시간에 더 많은 라운드를 쏴.
BodySwapper,"Target a non-prisoner to swap places with them...  In the ""position"" sense, not the ""Freaky Friday"" sense.",,Apunte a un no prisionero para intercambiar lugares con ellos.,这个装置可以让你和一个不是囚犯的人交换位置。,"Wähle einen Nicht-Gefangenen aus, um die Plätze mit ihm zu tauschen.",Alvo de um não-prisioneiro para trocar de lugar com eles.,Ciblez un non-détenu pour échanger des lieux avec eux.,"Цель не заключенных, чтобы поменяться местами с ними.",포로가 아닌 사람을 대상으로 장소를 교환하십시오.
ExplosiveStimulator,Causes all nearby electronics and explosives to blow up.,,Hace explotar todos los dispositivos electrónicos y explosivos cercanos.,导致附近所有的电子设备和爆炸物立即爆炸。,Lässt alle in der Nähe befindlichen elektronischen Geräte und Sprengstoffe explodieren.,Faz com que todos os eletrônicos e explosivos próximos explodam.,Fait exploser tous les appareils électroniques et explosifs à proximité.,Вызывает взрыв всей находящейся поблизости электроники и взрывчатых веществ.,주변의 모든 전자 장치 및 폭발물을 폭파시킵니다.
Fireworks,"These fireworks are illegal, primarily because it's literally a box full of rockets.",,"Estos fuegos artificiales son ilegales, principalmente porque es literalmente una caja llena de cohetes.",这些烟花是非法的，这是因为它实际上是一个装满火箭炮的盒子。,"Dieses Feuerwerk ist illegal, vor allem, weil es buchstäblich eine Schachtel voller Raketen ist.","Esses fogos de artifício são ilegais, principalmente porque é literalmente uma caixa cheia de foguetes.","Ces feux d'artifice sont illégaux, principalement parce que c'est littéralement une boîte remplie de roquettes.","Эти фейерверки незаконны, в первую очередь потому, что это буквально коробка, полная ракет.",이 불꽃 놀이는 주로 로켓으로 가득 찬 상자이기 때문에 불법입니다.
WalkieTalkie,Call nearby Cops to take down a specific criminal.  Or person you don't like.  Or person you do like.  But don't do it in view of Cops!,,Llama a los policías cercanos para acabar con un criminal específico. O la persona que no te gusta. O la persona que te gusta. ¿A quien le importa?,呼叫附近的警察制服某个罪犯，或者一个你不喜欢的人，又或者你喜欢的人，谁在乎呢？,"Rufen Sie die Polizei in der Nähe an, um einen bestimmten Verbrecher zu erledigen. Oder Person, die Sie nicht mögen. Oder Person, die Sie mögen. Wen interessiert das?",Chame os policiais próximos para derrubar um criminoso específico. Ou pessoa que você não gosta. Ou pessoa que você gosta. Quem se importa?,Appelez des policiers à proximité pour éliminer un criminel en particulier. Ou une personne que tu n'aimes pas. Ou une personne que vous aimez. On s'en fout?,"Вызовите ближайших копов, чтобы уничтожить конкретного преступника. Или человек, который тебе не нравится. Или человек, который тебе нравится. Какая разница?",특정 경찰을 처치하기 위해 인근 경찰에 연락하십시오. 또는 당신이 싫어하는 사람. 또는 당신이 좋아하는 사람. 누가 신경 쓰나요?
MemoryEraser,Reverts people's relationships to you and each other to whatever they were at the beginning of the floor.,,Revierte las relaciones de las personas con usted y entre sí a lo que sea que fueran al comienzo del piso.,将人与人之间的关系恢复到本层最开始时的状况。,"Stellt die Beziehungen der Menschen zu Ihnen und zu anderen Personen wieder her, so wie sie sich am Anfang der Etage befanden.","Reverte as relações das pessoas com você e com o outro, seja o que for que elas tenham no começo do pregão.",Rétablit les relations des gens avec vous et avec les autres en ce qu'ils étaient au début du débat.,"Возвращает отношения людей к вам и друг другу к тому, кем они были в начале этажа.",사람들과 당신과의 관계를 바닥의 시작 부분에 되돌려 놓았습니다.
GrenadeWarp,"Anyone on the receiving end of this grenade will be warped to a random spot, yourself included.",,"Cualquier persona en el extremo receptor de esta granada será deformada a un lugar aleatorio, incluido usted mismo.",这个手榴弹可以将任何人传送到地图上的随机一个位置，包括你也在内。,"Jeder, der am empfangenden Ende dieser Granate ist, wird an eine zufällige Stelle verzogen, auch Sie.","Qualquer um que esteja recebendo essa granada será levado a um ponto aleatório, você mesmo incluído.","Tous les destinataires de cette grenade seront dirigés vers un endroit aléatoire, y compris vous-même.","Любой, кто получит гранату, окажется в случайном месте, включая вас.",이 수류탄을받는 사람은 자신이 포함 된 임의의 지점으로 뒤 틀립니다.
